tipo_unidade;nome_oficial;rpa;distrito_sanitario;microregiao;cnes;cod_nat;tipo_servico;endereço;bairro;fone;especialidade;como_usar;horario;ordem;latitude;longitude
5.5|Unidades de Vacinação - Influenza;PSF da Guabiraba;3;7;7.3;22292;Própria;Unidade de Saúde da Família;"Av Otacilio de Azevedo, 115";Guabiraba;33556522;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1590.";Segunda à sexta das 08:00 às 17:70;05.05.00.071;-7.9940607086;-34.9361274399
5.5|Unidades de Vacinação - Influenza;PSF da Macaxeira;3;7;7.3;3302008;Própria;Unidade de Saúde da Família;"Rua Maria Cândida, 87";Macaxeira;33556839;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1591.";Segunda à sexta das 08:00 às 17:71;05.05.00.072;-8.0119353278;-34.9318388908
5.5|Unidades de Vacinação - Influenza;PSF Dancing Days;6;6;6.2;2070;Própria;Unidade de Saúde da Família;"Rua Dancing Days, 109";Imbiribeira;33556119;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1592.";Segunda à sexta das 08:00 às 17:72;05.05.00.073;-8.1036900042;-34.9216864536
5.5|Unidades de Vacinação - Influenza;PSF Djalma de Holanda Cavalcante;6;6;6.1;5392136;Própria;Unidade de Saúde da Família;"Rua Delfin, 87";Brasília Teimosa;33556122;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1593.";Segunda à sexta das 08:00 às 17:73;05.05.00.074;-8.0801685530;-34.8779382661
5.5|Unidades de Vacinação - Influenza;PSF do Pina/João Rodrigues;6;6;6.1;3153568;Própria;Unidade de Saúde da Família;"Rua Barreiros, 90 - Beira Rio";Pina;33554686;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1594.";Segunda à sexta das 08:00 às 17:74;05.05.00.075;-8.0901285840;-34.8850335221
5.5|Unidades de Vacinação - Influenza;PSF Dr Geraldo Barreto Campelo;5;5;5.1;3131521;Própria;Unidade de Saúde da Família;"Rua Comendador Franco Ferreira, 876";San Martin;33556126;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1595.";Segunda à sexta das 08:00 às 17:75;05.05.00.076;-8.0730958784;-34.9290958415
5.5|Unidades de Vacinação - Influenza;PSF Engenho do Meio;4;4;4.2;24503;Própria;Unidade de Saúde da Família;"Rua Manoel Alves Deus Dará, 461";Engenho do Meio;33556130;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1596.";Segunda à sexta das 08:00 às 17:76;05.05.00.077;-8.0571333597;-34.9460736773
5.5|Unidades de Vacinação - Influenza;PSF Gilberto Freire;3;7;7.3;28045;Própria;Unidade de Saúde da Família;"Rua Amaro Luiz de Carvalho, S/N ";Guabiraba;33550110;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1597.";Segunda à sexta das 08:00 às 17:77;05.05.00.078;-7.9658876870;-34.9241423009
5.5|Unidades de Vacinação - Influenza;PSF Guarulhos;5;5;5.3;;Própria;Unidade de Saúde da Família;"Av São Paulo, 605";Jardim São Paulo;33556138;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1598.";;05.05.00.079;-8.0811612271;-34.9402813712
5.5|Unidades de Vacinação - Influenza;PSF Ilha de Deus;6;6;6.1;2100;Própria;Unidade de Saúde da Família;"Rua São Jose, S/N, Ilha de Deus";Imbiribeira;33556936;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1599.";Segunda à sexta das 08:00 às 17:00;05.05.00.080;-8.0870790993;-34.9019197280
5.5|Unidades de Vacinação - Influenza;PSF Ilha de Joaneiro;2;2;2.1;2135;Própria;Unidade de Saúde da Família;"Rua Marechal Deodoro, 688";Campo Grande;33556150;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1600.";Segunda à sexta das 08:00 às 17:00;05.05.00.081;-8.0355987806;-34.8827653151
5.5|Unidades de Vacinação - Influenza;PSF Iraque;5;5;5.2;22403;Própria;Unidade de Saúde da Família;"Rua Mearim, 55";Estância;33556869;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1601.";Segunda à sexta das 08:00 às 17:00;05.05.00.082;-8.0906736932;-34.9279012605
5.5|Unidades de Vacinação - Influenza;PSF Irmã Terezinha;2;2;2.1;29122;Própria;Unidade de Saúde da Família;"Rua da Consolação, 9";Campina do Barreto;33556154;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1602.";Segunda à sexta das 08:00 às 17:00;05.05.00.083;-8.0200784014;-34.8779514549
5.5|Unidades de Vacinação - Influenza;PSF Jardim Teresópolis;4;4;4.3;6916325;Própria;Unidade de Saúde da Família;"Rua Expedicionário Antônio Romano, S/N";Várzea;33550404;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1603.";Segunda à sexta das 08:00 às 17:00;05.05.00.084;-8.0343765125;-34.9758607727
5.5|Unidades de Vacinação - Influenza;PSF Jardim Uchôa;5;5;5.2;1112;Própria;Unidade de Saúde da Família;"Rua Jupiraci, 130";Areias;33556211;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1604.";Segunda à sexta das 08:00 às 17:00;05.05.00.085;-8.1010043200;-34.9379279244
5.5|Unidades de Vacinação - Influenza;PSF Jiquiá I e II;5;5;5.2;5601037;Própria;Unidade de Saúde da Família;"Rua Padre Roque, 33";Jiquiá;;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1605.";Segunda à sexta das 08:00 às 17:00;05.05.00.086;-8.0875155286;-34.9266901455
5.5|Unidades de Vacinação - Influenza;PSF Jordão Alto;6;8;8.2;3153460;Própria;Unidade de Saúde da Família;"Av Dona Carentina, Qd B/ Lote II";Jordão;33556162;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1606.";Segunda à sexta das 08:00 às 17:00;05.05.00.087;-8.1348098818;-34.9410105608
5.5|Unidades de Vacinação - Influenza;PSF Jordão Baixo;6;8;8.1;3153479;Própria;Unidade de Saúde da Família;"Rua José Matorano, 100";Jardim Jordão;33553407;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1607.";Segunda à sexta das 08:00 às 17:00;05.05.00.088;-8.1301058763;-34.9393806032
5.5|Unidades de Vacinação - Influenza;PSF Jose Severiano da Silva;2;2;2.1;26328;Própria;Unidade de Saúde da Família;"Rua Coronel Urbano Ribeiro de Sena, 873";Cajueiro;33556170;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1608.";Segunda à sexta das 08:00 às 17:00;05.05.00.089;-8.0251277159;-34.8826303291
5.5|Unidades de Vacinação - Influenza;PSF Mangabeira;3;7;7.1;3006476;Própria;Unidade de Saúde da Família;"Rua da Mangabeira,364";Mangabeira;33556182;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1609.";Segunda à sexta das 08:00 às 17:00;05.05.00.090;-8.0252987255;-34.9036875151
5.5|Unidades de Vacinação - Influenza;PSF Mangueira I;5;5;5.1;26336;Própria;Unidade de Saúde da Família;"Rua Jupiaçara, 70";San Martin;33556186;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1610.";Segunda à sexta das 08:00 às 17:00;05.05.00.091;-8.0753636966;-34.9247948866
5.5|Unidades de Vacinação - Influenza;PSF Mangueira II;5;5;5.1;26344;Própria;Unidade de Saúde da Família;"Rua Feliciano Castilho, 64";Mangueira;33556686;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1611.";Segunda à sexta das 08:00 às 17:00;05.05.00.092;-8.0754811303;-34.9205853168
5.5|Unidades de Vacinação - Influenza;PSF Maracanã;2;2;2.3;3567826;Própria;Unidade de Saúde da Família;"Rua Subida Medalha Milagrosa, 153 Alto do Maracanã";Dois Unidos;33556972;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1612.";Segunda à sexta das 08:00 às 17:00;05.05.00.093;-8.0038694035;-34.9084878457
5.5|Unidades de Vacinação - Influenza;PSF Monte Verde;6;8;8.3;26387;Própria;Unidade de Saúde da Família;"Av Chapada do Araripe, 116";Cohab;33556159;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1613.";Segunda à sexta das 08:00 às 17:00;05.05.00.094;-8.1151349838;-34.9597781241
5.5|Unidades de Vacinação - Influenza;PSF Morro da Conceição;3;7;7.1;2679787;Própria;Unidade de Saúde da Família;"Rua da Conceição, 589";Morro da Conceição;33556526;Unidade de Vacinação;"Os usuários devem levar um documento de identificação, a carteira de vacinação e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso. Se vacinado contra COVID-19, levar cartão de comprovação. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1614.";Segunda à sexta das 08:00 às 17:00;05.05.00.095;-8.0195609334;-34.9157786978
